15000 3000
46 134 45
57 93 90
179 282 0
177 269 45
12 213 90
145 100 45
155 206 0
152 93 90
270 55 0
216 9 0
16 109 45
102 134 0
173 82 90
292 202 90
267 144 90
284 264 45
255 177 0
127 109 0
199 254 135
174 36 90
210 278 0
236 202 45
27 219 45
251 137 0
101 264 135
214 178 0
156 242 45
67 252 135
149 296 0
209 20 0
91 61 90
78 147 0
4 226 135
158 125 0
176 268 135
52 30 45
214 48 0
27 140 45
6 190 45
89 132 0
223 41 45
151 220 45
222 104 0
155 229 0
219 117 135
163 90 135
180 120 90
167 235 45
214 113 90
170 218 135
157 69 45
113 204 0
190 80 0
106 5 0
167 295 135
113 236 45
28 154 90
113 101 45
247 173 45
24 295 135
209 32 135
181 202 90
158 253 90
60 154 90
108 110 90
294 102 45
216 232 45
187 104 90
262 17 135
296 296 45
146 78 0
103 214 45
67 100 0
25 234 45
247 16 135
39 91 45
129 194 90
169 184 135
146 168 0
298 36 0
271 199 45
244 221 0
109 129 90
99 254 45
7 15 135
117 103 45
3 62 90
199 178 45
122 218 90
77 240 45
78 200 90
227 107 90
198 292 45
245 291 135
264 173 45
227 108 45
59 273 0
233 219 45
257 166 90
209 189 90
298 113 135
280 193 90
175 3 135
79 231 45
188 122 135
206 233 0
243 178 0
175 132 135
140 63 90
197 21 90
45 53 0
100 85 135
85 274 135
103 257 0
129 80 0
248 223 0
90 20 45
123 2 135
55 56 90
103 138 135
34 83 0
295 101 135
285 103 90
238 101 90
290 22 90
204 204 135
239 204 0
278 80 135
167 121 0
134 13 45
70 29 90
20 185 0
11 192 90
155 274 135
102 201 0
18 184 90
116 17 135
118 118 135
266 63 0
113 164 45
158 127 0
152 56 90
241 228 45
141 109 90
255 36 0
90 113 135
183 64 45
119 72 135
139 30 45
57 162 0
152 141 45
103 28 0
98 217 0
261 163 135
17 29 0
199 115 45
206 257 45
255 86 90
181 286 135
201 211 0
81 104 0
234 244 0
300 174 45
65 220 0
154 145 90
42 168 45
21 135 45
224 264 90
45 264 90
116 163 90
294 201 135
285 119 0
299 77 135
165 59 135
238 279 0
275 263 0
73 37 45
135 219 45
288 254 45
29 107 135
83 12 45
195 145 135
205 148 0
222 213 45
146 247 0
230 134 90
200 23 45
210 113 135
13 37 135
68 133 45
214 21 90
147 20 45
267 44 90
22 47 0
242 275 45
121 256 0
255 111 0
125 256 45
285 240 0
264 119 0
138 201 90
294 252 45
174 140 0
42 93 90
151 143 45
272 161 90
240 188 0
32 273 45
37 271 45
18 235 0
129 177 135
295 200 45
166 111 0
300 165 0
276 210 135
4 176 90
221 39 0
195 274 0
140 113 45
19 53 135
94 224 135
3 208 0
297 129 135
4 125 0
297 139 90
219 43 135
41 91 0
228 214 0
132 267 90
101 181 0
161 190 135
201 153 45
195 144 45
57 194 135
83 101 0
209 81 90
199 55 45
1 260 90
257 95 90
280 5 0
7 127 45
195 33 90
189 248 45
244 274 45
231 211 45
246 49 45
63 123 0
89 88 0
281 73 45
123 187 135
35 19 90
160 251 0
180 233 0
53 245 0
102 19 0
85 131 135
9 90 135
65 112 135
127 135 135
187 76 135
11 222 135
18 42 90
215 99 90
287 174 135
24 157 45
224 108 45
197 162 135
232 220 45
45 215 135
45 71 0
2 139 45
227 18 45
173 11 90
288 202 135
130 269 0
48 24 135
266 95 0
85 59 90
17 208 135
201 58 90
38 220 45
216 243 45
209 267 45
236 33 45
87 247 135
14 55 135
227 205 135
108 15 0
178 142 0
106 120 135
12 2 45
111 143 45
7 193 90
233 168 0
155 116 45
26 176 135
51 258 0
233 97 0
274 88 135
88 150 45
17 207 0
275 290 45
16 57 45
74 51 45
268 283 45
227 101 135
35 184 45
79 67 45
151 232 0
164 244 0
163 198 0
228 193 135
222 53 135
134 298 0
126 82 135
213 263 45
31 257 90
13 190 45
280 300 135
262 294 0
256 140 90
269 154 90
132 112 45
189 292 45
127 244 135
159 137 135
156 194 135
247 209 135
185 111 135
259 26 45
145 230 0
49 214 45
1 51 90
241 188 135
163 96 90
150 116 0
177 282 135
250 76 45
127 199 135
111 53 135
22 236 90
103 174 0
226 201 45
103 111 135
112 201 0
226 149 45
141 255 135
180 229 135
283 137 0
265 283 90
4 90 135
55 269 90
28 202 135
72 104 90
159 222 45
104 120 0
21 221 45
259 271 0
270 97 90
63 287 0
247 181 0
276 52 0
30 64 135
9 121 45
128 75 90
234 125 0
292 25 45
65 102 0
199 190 90
141 34 135
19 121 90
279 44 90
167 108 45
296 245 0
34 104 45
3 290 0
264 254 0
137 137 90
238 140 0
40 296 135
209 274 0
115 192 90
245 14 90
87 239 0
251 23 45
59 91 135
227 134 0
197 243 45
161 265 0
208 39 135
148 114 90
29 76 135
271 245 45
157 187 135
155 101 0
66 217 90
97 300 0
86 115 135
282 76 135
16 29 90
111 124 135
40 171 135
246 172 90
128 287 0
20 11 45
279 104 45
48 295 0
229 24 45
247 1 135
258 198 90
239 250 0
228 275 90
115 167 45
223 39 135
274 95 90
63 5 0
3 76 135
121 20 135
218 130 90
134 174 135
156 171 0
55 283 45
24 154 45
39 235 45
240 48 90
64 173 90
15 253 90
59 121 90
244 144 135
236 290 90
159 202 90
293 85 90
218 120 45
238 215 0
30 226 45
5 292 0
125 13 90
273 272 90
195 8 45
267 201 45
177 147 135
9 215 90
214 17 90
223 291 135
149 286 45
56 76 0
196 287 45
20 287 0
116 254 45
133 244 90
283 94 135
271 32 45
230 92 0
1 258 90
111 81 135
298 132 90
107 226 0
106 140 45
113 130 45
198 65 90
35 222 135
7 159 0
189 185 90
157 186 90
109 205 0
230 130 90
111 244 45
114 209 45
109 48 45
260 228 135
126 172 45
155 260 0
149 132 0
188 145 135
230 278 45
132 113 90
129 99 0
159 194 135
296 197 0
106 110 0
198 67 90
89 133 45
192 222 135
29 26 90
63 278 90
197 126 90
37 31 135
133 191 45
246 14 45
141 95 0
233 241 90
55 40 90
99 209 90
51 192 0
237 242 135
225 43 90
178 80 45
238 105 45
208 3 90
246 63 90
120 163 45
156 12 45
288 119 0
214 97 90
184 108 0
196 237 45
40 82 45
291 166 0
118 244 45
109 90 135
16 27 90
263 214 0
28 87 90
11 217 135
133 290 0
137 199 90
79 60 45
288 5 0
273 168 45
3 64 135
172 27 90
190 11 0
41 277 45
241 63 45
116 166 0
136 245 0
84 28 45
81 102 45
136 160 45
211 37 0
140 82 135
9 104 0
91 50 90
133 21 135
270 239 0
274 246 0
287 202 135
282 169 0
299 203 45
46 92 0
106 214 135
286 286 90
216 293 45
46 2 90
4 263 135
184 77 135
63 168 0
204 72 45
143 282 135
217 18 45
16 149 0
243 71 0
162 177 135
22 183 45
249 294 45
269 227 45
270 39 90
165 299 45
38 202 0
148 267 135
2 193 45
3 98 0
257 199 45
272 99 90
126 254 45
137 268 0
226 116 90
80 77 90
90 111 0
270 217 0
208 48 135
177 35 90
81 135 0
57 88 135
188 195 90
84 117 135
245 92 90
298 170 0
244 32 135
122 74 45
254 236 0
149 238 45
136 232 135
39 122 45
177 119 90
51 142 135
79 133 0
293 60 90
161 27 45
51 81 135
268 269 135
279 5 45
285 249 90
31 71 90
15 178 45
155 205 45
300 53 135
54 102 0
28 3 0
264 271 90
229 84 90
106 97 45
194 122 90
66 234 45
37 137 0
184 90 45
196 93 135
52 159 90
129 42 45
169 35 45
198 143 135
7 207 0
19 176 45
66 212 90
150 206 45
87 30 45
189 33 135
156 45 90
149 274 135
197 108 0
214 249 45
47 239 45
274 83 90
185 298 0
106 220 0
31 247 90
221 160 0
198 294 0
16 239 0
300 163 90
29 242 90
187 184 90
39 210 135
153 222 45
68 156 45
11 16 135
268 173 135
172 245 45
3 199 90
122 256 0
31 108 135
86 8 0
146 185 90
277 49 45
190 158 45
263 210 45
227 284 90
280 108 45
71 154 135
148 169 0
53 198 135
235 41 135
112 231 45
86 187 90
266 101 45
238 210 0
60 143 90
112 69 90
285 121 0
125 201 45
236 98 135
102 56 90
71 40 135
157 242 90
74 62 0
288 156 90
235 297 0
236 226 0
184 214 90
80 11 135
247 63 0
72 13 0
68 129 45
286 43 90
39 273 45
202 282 0
138 236 0
2 153 135
217 171 135
185 99 135
290 121 90
256 267 135
220 102 45
271 174 90
256 19 45
2 8 0
253 207 90
46 53 45
62 113 45
288 177 45
44 155 45
258 266 135
259 150 45
257 104 135
227 279 0
109 204 0
284 171 90
121 172 135
159 133 0
148 229 0
156 30 90
112 136 135
69 44 90
108 44 135
184 70 45
148 287 45
145 31 135
208 2 45
144 39 90
187 289 90
241 275 90
151 254 45
237 27 135
71 224 135
131 174 45
110 148 135
70 249 45
223 250 0
215 282 135
172 241 90
271 135 135
156 155 0
262 191 0
24 122 135
62 79 0
23 41 0
166 81 135
161 112 135
234 217 90
131 23 45
8 44 90
145 248 45
274 160 0
17 175 90
16 117 0
62 36 0
3 200 45
121 237 0
204 15 45
86 4 90
40 173 45
257 243 0
101 25 135
49 134 135
103 66 135
240 11 45
286 48 45
265 8 45
230 221 90
91 182 90
49 135 90
89 155 90
207 93 45
249 223 45
171 275 90
39 105 0
277 108 90
293 243 90
120 24 0
171 126 0
143 76 45
239 202 90
284 201 90
15 251 0
45 297 0
98 90 0
276 129 90
189 244 135
283 230 135
150 213 45
69 239 135
201 105 135
121 141 0
176 82 90
120 175 0
251 138 0
229 204 90
166 293 90
84 177 45
100 30 135
280 278 135
98 269 135
108 162 135
238 230 90
123 114 90
183 261 135
292 287 90
27 49 90
96 102 45
181 161 0
39 278 0
224 275 0
183 283 45
60 69 0
117 154 0
286 143 0
185 37 0
12 180 90
152 257 135
96 205 0
239 28 90
13 149 45
246 69 0
121 76 45
300 155 90
85 127 45
261 274 90
212 269 135
49 124 135
181 248 0
160 1 135
20 121 90
246 27 45
40 59 0
34 143 0
105 118 0
155 19 45
63 35 135
256 233 90
127 147 0
87 142 135
146 56 45
82 206 90
62 24 0
105 197 45
190 118 90
156 14 135
253 160 45
289 227 45
52 93 90
18 27 135
37 56 90
216 124 90
136 97 90
254 193 135
238 225 0
85 190 0
229 75 0
75 81 0
72 85 0
6 242 0
16 159 90
143 287 90
282 71 90
39 165 45
20 28 90
163 273 0
19 264 90
30 125 90
187 132 45
97 97 45
75 184 0
223 237 90
35 191 45
149 185 45
148 170 135
200 82 135
47 157 0
170 256 90
271 153 0
33 152 0
227 137 45
12 128 0
235 288 90
45 251 135
291 42 0
296 266 0
261 172 90
5 285 90
213 217 45
154 185 0
52 76 0
188 215 45
296 62 135
70 91 45
114 184 45
236 186 45
21 283 45
156 92 0
28 169 45
197 105 0
170 249 45
233 259 135
115 285 135
179 215 0
223 243 90
230 179 90
213 227 135
274 193 0
250 81 90
287 233 0
273 82 45
174 178 45
140 44 0
260 84 45
58 207 45
275 36 135
45 85 0
231 214 90
145 105 90
66 136 45
65 236 90
136 10 135
156 154 135
169 290 135
235 203 135
253 138 90
44 35 0
34 125 45
107 52 135
237 166 90
129 159 90
236 282 45
136 43 90
29 176 45
30 113 45
276 79 0
229 14 45
78 273 0
106 10 0
90 61 45
274 262 135
232 200 0
232 66 45
205 56 135
189 220 135
297 8 135
193 45 0
131 154 0
31 31 0
153 180 0
141 126 0
16 114 45
286 198 135
268 53 0
162 161 90
98 199 0
199 69 0
26 183 90
37 209 0
270 284 135
161 55 0
49 280 0
11 83 0
205 157 0
276 212 90
247 121 0
142 60 45
45 54 45
108 228 135
127 227 0
296 279 0
186 298 0
289 18 45
17 85 135
167 238 45
185 238 135
248 27 0
178 164 90
298 290 135
148 249 90
69 153 0
227 28 135
269 264 90
9 290 0
67 24 90
110 112 90
36 147 135
65 29 45
239 142 45
242 287 0
251 225 90
197 289 135
19 271 45
93 265 0
237 39 90
253 171 45
120 256 90
44 145 45
187 8 45
86 108 90
115 260 135
104 279 90
119 262 45
186 260 45
86 58 90
153 202 135
143 170 135
170 131 90
279 14 45
34 81 90
17 21 90
189 154 135
1 3 0
285 199 135
98 182 45
94 268 90
80 97 0
295 156 90
152 201 135
121 110 45
63 109 135
197 128 45
34 123 90
43 46 0
213 50 135
259 270 0
193 20 135
119 244 45
29 72 45
282 139 45
17 133 135
204 141 135
184 41 45
8 113 0
235 210 90
46 203 135
33 155 45
88 67 90
205 286 135
158 32 45
215 72 45
148 167 135
288 181 0
163 218 90
21 268 45
256 30 0
189 215 90
39 72 0
187 269 90
113 190 0
31 201 135
155 141 0
193 92 0
103 126 135
54 292 135
36 176 90
272 136 135
236 189 135
176 75 0
144 56 0
103 136 45
121 159 0
181 131 90
284 194 135
146 20 90
155 297 90
23 235 45
133 138 135
158 160 45
280 192 135
137 291 90
88 93 0
199 293 0
124 75 90
58 273 0
215 166 135
259 134 0
50 106 45
61 82 135
265 6 0
280 146 45
265 65 0
95 16 0
128 241 45
202 39 90
101 68 45
148 102 90
38 120 90
93 234 0
182 289 45
128 25 90
221 201 90
185 151 45
179 230 135
148 232 45
93 15 90
209 156 135
94 214 0
170 72 0
24 21 90
250 143 0
159 280 45
208 180 45
295 164 0
98 222 90
39 181 45
52 207 135
137 14 90
129 122 45
285 98 45
206 81 0
172 120 0
136 84 45
269 207 45
222 7 0
124 137 0
292 288 135
230 142 135
200 80 135
80 141 135
31 134 90
120 164 0
83 196 45
137 221 90
94 166 0
54 226 135
15 233 0
121 229 90
191 296 45
223 59 90
40 222 90
14 197 45
188 16 45
247 149 90
270 191 135
187 236 0
97 223 90
26 290 0
185 158 45
191 131 0
132 168 45
228 245 135
81 295 0
292 266 0
156 228 90
52 49 0
209 244 90
178 131 45
242 72 45
228 7 45
155 112 90
32 260 45
96 224 135
254 263 45
221 68 0
23 92 90
48 298 90
274 266 90
116 4 45
192 97 135
147 185 135
203 97 45
247 194 0
262 210 0
297 76 0
259 5 0
84 16 45
204 146 135
36 90 0
152 204 90
105 225 0
85 254 90
239 159 90
172 58 90
130 100 45
107 251 90
79 155 135
141 272 0
65 149 135
92 207 135
128 31 135
281 55 135
191 146 0
148 204 45
157 175 135
185 193 135
84 56 90
166 185 135
230 165 90
296 110 90
11 290 90
167 252 135
260 194 90
150 194 90
63 22 90
229 38 45
243 157 135
97 286 45
32 276 90
263 12 90
298 106 0
13 95 45
21 71 90
169 274 135
164 269 135
284 108 0
283 73 0
164 260 135
16 104 0
181 65 45
230 277 45
4 255 0
107 182 0
123 78 0
48 248 0
74 1 45
162 218 0
236 198 0
137 97 0
241 209 135
159 168 45
21 60 0
108 204 0
49 44 45
288 279 135
112 87 135
16 64 135
186 246 135
262 254 135
1 206 0
219 123 90
144 235 45
31 188 0
27 150 90
24 61 45
62 247 90
203 201 45
141 219 45
72 48 0
213 180 135
98 106 135
194 116 45
110 113 0
59 138 0
242 161 0
18 254 45
2 280 0
142 80 135
27 83 90
29 260 45
240 129 45
153 204 0
155 147 135
257 191 135
188 87 135
116 1 0
156 98 135
232 23 90
2 87 135
166 82 45
84 15 135
35 195 135
254 171 135
15 157 135
112 138 0
8 182 0
227 109 90
105 270 45
114 268 90
163 263 45
266 218 45
179 192 90
233 204 90
159 158 45
300 94 45
92 13 45
108 270 45
125 214 0
164 276 135
82 42 90
285 151 0
295 110 90
77 147 45
187 67 90
217 199 0
135 203 90
186 83 0
64 124 90
192 221 0
230 49 0
206 261 0
143 129 90
83 137 90
190 133 0
266 132 135
127 189 135
255 240 45
7 267 90
57 188 135
35 147 90
275 258 135
276 269 45
298 258 135
129 83 135
15 190 135
79 143 90
85 136 135
15 124 135
118 130 90
18 110 0
48 278 90
201 82 90
197 55 45
94 133 90
25 109 45
176 257 90
38 282 90
100 77 135
115 246 90
4 89 0
105 61 135
84 126 0
177 98 90
134 289 90
20 259 45
171 179 0
202 217 45
58 195 45
250 195 135
19 160 0
205 234 90
169 5 0
201 255 0
22 94 135
56 14 90
23 78 0
191 92 90
37 198 0
74 123 90
228 93 0
264 204 0
267 134 45
8 166 45
109 165 45
132 46 135
251 187 0
51 100 45
223 278 90
167 15 0
223 289 135
244 18 45
86 165 135
299 181 45
297 213 90
78 47 135
161 106 135
281 20 90
233 130 45
279 298 90
1 147 0
7 106 45
17 176 135
34 256 90
70 108 135
14 268 45
86 286 90
51 237 0
143 159 45
21 178 45
178 66 135
144 234 135
274 28 0
59 70 45
37 197 0
182 125 135
65 18 90
174 168 135
7 172 0
81 174 135
73 63 90
27 71 0
115 134 135
42 275 45
97 149 0
264 274 0
279 123 45
150 130 135
117 15 90
292 32 90
6 20 0
221 225 90
124 182 45
59 65 45
53 142 90
86 22 0
170 9 90
250 220 0
257 228 45
167 176 90
198 16 90
77 203 45
204 136 90
49 56 135
233 174 90
134 116 45
175 185 45
268 93 90
81 44 0
46 217 90
166 270 45
221 287 45
80 135 90
279 270 45
174 164 90
49 274 90
105 199 135
268 165 0
266 299 45
198 39 90
290 24 0
249 70 45
179 115 90
234 50 0
143 57 45
222 111 0
78 98 135
32 44 135
286 245 135
186 142 0
120 63 135
66 115 90
31 4 135
160 130 135
281 291 0
94 213 135
214 218 135
130 20 45
195 32 0
140 266 135
20 208 0
169 41 0
258 29 45
217 25 0
199 50 90
6 117 135
293 133 135
233 201 90
4 6 0
226 46 45
201 281 135
287 16 0
87 260 45
39 269 45
147 223 0
80 2 0
214 202 0
87 178 45
89 78 135
198 172 135
94 226 45
218 285 0
43 277 0
110 111 0
297 34 135
125 78 0
253 237 0
7 219 0
170 1 135
101 207 135
90 268 45
179 218 0
252 66 45
99 268 45
234 116 90
87 68 135
197 24 0
244 14 90
282 27 135
273 105 45
39 169 0
132 51 90
126 293 90
200 93 45
112 227 45
31 11 45
266 161 45
123 113 135
245 117 135
187 100 45
28 53 90
298 49 135
84 226 45
47 56 135
263 29 135
34 164 0
154 130 90
259 224 90
1 156 135
89 85 90
86 280 90
12 20 135
96 113 0
24 51 135
162 139 45
198 43 135
46 232 45
295 232 0
6 79 0
246 77 0
172 297 90
165 100 90
32 288 0
145 194 90
132 211 135
183 181 0
102 120 135
16 116 0
42 95 45
157 192 45
289 120 0
170 183 90
250 192 90
21 174 0
134 91 45
52 173 90
175 290 45
79 130 45
100 213 135
261 13 135
250 253 90
84 20 90
216 100 0
199 16 0
153 92 135
189 169 0
197 223 45
265 166 135
105 275 45
101 229 90
124 279 0
48 115 45
268 8 45
51 9 0
194 97 90
125 151 0
229 123 0
269 163 0
87 121 0
80 137 135
269 186 0
172 67 0
192 53 0
118 127 90
181 140 45
74 210 45
236 156 90
130 210 90
294 280 90
102 103 45
186 174 0
114 6 135
110 232 90
13 10 0
144 184 0
192 263 135
208 149 0
203 168 90
170 276 0
297 106 135
88 154 0
31 278 0
23 255 135
277 291 135
202 236 0
239 62 0
232 27 0
115 81 45
148 58 135
31 12 0
184 126 90
118 23 90
184 125 45
259 79 90
212 172 0
232 290 0
57 201 90
201 202 90
114 71 0
224 193 0
296 186 45
179 245 90
225 234 90
17 106 0
17 156 135
115 64 135
162 166 135
134 30 90
241 171 90
69 282 135
211 30 0
162 146 0
122 228 90
213 125 90
186 287 135
180 29 45
165 271 90
77 6 135
260 89 135
51 30 135
88 1 90
174 255 90
58 240 135
161 149 135
231 242 45
270 40 0
13 300 135
43 51 90
152 118 90
72 234 0
193 223 0
179 107 135
226 178 0
271 112 0
294 49 135
181 211 45
44 79 90
173 22 45
66 14 135
114 178 0
16 178 90
294 216 135
119 193 0
183 238 135
68 68 90
171 159 90
24 277 135
80 120 135
187 137 0
55 67 0
117 228 135
142 39 45
279 11 45
36 80 0
90 43 90
153 117 45
42 285 45
156 67 135
205 73 90
194 231 135
219 208 90
74 81 135
166 256 45
111 21 45
52 90 0
211 250 135
74 30 135
279 296 90
242 221 135
111 199 0
82 97 0
256 286 45
229 26 135
81 143 45
240 20 135
156 5 0
168 45 135
86 12 135
51 290 0
215 61 135
128 162 45
218 59 135
146 207 45
83 57 45
262 111 90
151 147 90
99 90 90
181 235 135
197 106 0
246 102 45
122 75 135
112 102 45
19 170 0
17 240 45
164 214 0
162 21 90
284 223 135
1 183 90
14 22 0
87 285 0
237 300 90
177 234 135
5 281 90
264 194 0
144 211 45
282 207 45
185 132 135
22 260 90
241 37 90
75 11 90
158 100 90
155 138 90
64 215 90
165 228 90
160 114 135
96 179 0
162 66 45
104 161 45
291 64 90
286 3 135
195 122 90
24 35 45
127 67 45
245 69 135
116 172 90
6 238 135
280 101 90
155 10 0
300 83 0
3 279 135
105 87 90
10 47 0
34 138 135
217 2 135
128 286 135
132 118 90
247 207 0
255 131 90
163 15 45
154 280 45
74 61 0
160 167 90
254 50 0
60 53 90
70 283 90
180 66 90
112 106 90
99 218 45
92 97 45
80 226 45
8 63 45
272 265 0
238 244 0
120 170 135
244 31 90
55 171 0
237 196 90
1 225 0
62 157 90
193 237 0
114 101 0
28 131 135
140 300 90
287 118 45
38 237 0
93 213 45
89 57 0
256 26 135
89 127 0
275 202 135
170 25 0
139 200 0
130 30 90
285 261 135
297 125 45
280 206 135
26 286 45
263 150 90
125 244 45
237 163 90
28 43 135
140 298 135
20 172 45
55 57 90
236 16 0
142 21 90
202 237 135
1 68 45
55 83 45
255 119 0
34 199 45
116 24 45
144 294 0
93 89 135
181 174 90
297 19 45
121 26 90
300 67 135
38 106 45
42 234 45
186 151 135
295 175 90
182 89 45
105 1 0
49 225 45
184 150 0
40 115 45
215 223 45
128 132 135
104 231 45
133 293 90
169 216 90
231 37 90
298 50 0
192 143 0
255 6 90
112 225 135
184 271 45
57 158 0
180 297 45
6 103 135
42 84 90
181 281 0
112 124 135
284 53 135
71 41 45
138 233 90
185 103 0
110 131 45
80 130 135
284 191 135
5 150 90
198 153 45
93 155 90
17 10 90
225 130 135
161 201 90
297 179 135
201 195 135
226 137 45
99 282 135
199 26 90
202 99 45
200 142 135
2 224 45
16 135 135
173 131 0
34 224 135
246 219 90
24 216 90
298 218 0
74 199 0
103 278 45
14 158 90
209 221 90
91 109 45
97 29 0
44 110 90
117 261 0
33 209 0
75 179 135
163 165 0
118 43 135
146 50 0
278 37 90
154 192 45
154 296 45
28 176 0
192 233 90
129 77 135
234 106 0
150 255 0
213 226 135
230 204 90
208 148 90
169 6 0
90 94 0
40 14 135
249 231 45
143 20 0
30 84 0
289 16 0
236 53 90
44 19 0
82 268 135
212 48 135
166 85 0
60 55 135
62 75 135
236 78 90
54 256 90
133 276 45
184 22 45
36 115 90
165 297 0
191 244 0
99 40 135
181 134 0
182 296 90
239 93 135
51 11 90
102 122 45
102 285 90
51 50 0
175 76 90
93 93 0
13 269 45
134 251 45
54 183 45
74 222 135
260 287 0
144 207 0
101 6 135
150 242 135
198 84 135
194 166 45
166 41 135
285 193 90
124 76 45
5 107 45
42 188 45
116 127 135
106 117 90
189 139 45
207 186 90
211 192 90
37 65 90
166 272 135
44 25 45
24 241 135
52 174 0
231 123 0
186 156 0
218 254 90
179 88 135
31 249 90
94 58 45
205 38 0
112 192 0
121 246 90
43 79 45
299 156 135
199 73 135
276 211 0
23 51 135
165 231 45
192 237 45
14 275 0
290 246 135
140 86 135
44 215 0
9 61 135
191 187 0
79 15 135
175 7 90
251 62 135
61 230 135
165 144 90
212 282 45
228 186 0
227 209 90
131 55 135
63 261 45
247 267 45
47 30 90
9 76 90
57 209 135
268 179 0
39 103 45
206 211 135
32 17 90
146 181 0
273 220 45
266 117 0
176 248 90
123 263 45
258 169 90
299 149 135
270 291 90
215 206 90
39 18 45
79 237 135
14 220 45
296 263 0
222 6 90
36 271 45
166 257 135
190 137 90
132 216 0
202 78 45
163 37 90
3 106 0
189 296 90
37 283 90
229 200 135
188 111 135
295 257 90
153 234 135
283 147 135
158 124 135
31 100 0
110 295 90
162 10 135
153 254 0
29 23 0
100 112 45
251 88 90
180 20 0
47 243 135
131 177 135
45 119 90
246 38 45
67 139 0
76 106 45
99 20 135
22 210 135
184 209 135
289 40 45
164 143 45
37 206 135
110 133 45
17 262 45
48 6 45
182 137 135
122 300 45
21 254 0
283 151 0
265 35 135
236 133 0
150 137 90
85 211 45
219 48 0
159 255 0
24 87 45
165 293 45
163 174 90
228 295 45
25 289 135
289 214 45
190 264 0
288 269 135
33 141 135
28 75 45
52 33 135
95 208 90
1 281 90
237 215 135
183 149 90
267 135 135
140 68 90
174 154 90
251 149 135
24 58 90
39 297 135
132 151 45
68 260 0
8 143 45
101 58 135
273 22 135
209 42 90
81 247 45
205 161 45
44 138 45
104 254 90
12 209 135
18 249 90
47 257 0
140 297 0
158 119 0
117 90 135
32 126 90
136 155 45
247 112 45
61 8 45
268 201 0
235 142 0
143 211 135
232 150 135
196 192 90
134 259 90
23 45 90
155 157 0
